,Published,User,Comment,comment_trans,Positive,Negative,Neutral,Compound,comment_clean,klasifikasi,klasifikasi_bayes
1152,2023-11-17T02:18:25Z,@vandesom9119,"Katanya solidaritas sesama... Tak beda dengan Pengungsi Afgan, dan Palestina. Membantu mereka karena perang. Bisa juga mereka cari kehidupan yang lebih baik  dibanding negara asalnya yang sangat miskin.",He said the solidarity of others  No different from Afgan refugees and Palestine Help them because of war They can also find a better life than their very poor home country,0.184,0.224,0.591,-0.4005,he said the solidarity of others no different from afgan refugees and palestine help them because of war they can also find a better life than their very poor home countri,Negatif,Positif
1153,2023-11-17T02:18:24Z,@KunirJaya-iz1ti,Ayo lindungi negara kita,Lets Protect Our Country,0.464,0.0,0.536,0.3818,lets protect our countri,Netral,Netral
1154,2023-11-17T02:18:07Z,@Bambang-oe5ti,Nanti bikin ulah seperti di malaysia,Later it will make actions like in Malaysia,0.263,0.0,0.737,0.3612,later it will make actions like in malaysia,Netral,Netral
1155,2023-11-17T02:18:07Z,@sunarko7350,kt diakn yg terbaik buat mereka,KT is the best for them,0.457,0.0,0.543,0.6369,kt is the best for them,Positif,Netral
1156,2023-11-17T02:17:41Z,@sunarko7350,diakan punya negara jg,he has a country too,0.0,0.0,1.0,0.0,he has a country too,Netral,Netral
1157,2023-11-17T02:17:33Z,@aqwamulya2198,Bedebah,Bedebah,0.0,0.0,1.0,0.0,bedebah,Netral,Netral
1158,2023-11-17T02:17:24Z,@sunarko7350,hati2 nanti sprti israel lho...,be careful later like Israel you know ,0.406,0.0,0.594,0.4767,be careful later like israel you know,Negatif,Netral
1159,2023-11-17T02:16:59Z,@ibrahimmarpaungibrahimmarp5731,It bagus krn mrk ini akan membuat masalh nantiny.,It is good because this will make Masalh Nantiny,0.266,0.0,0.734,0.4404,it is good because this will make masalh nantini,Positif,Netral
1160,2023-11-17T02:16:41Z,@andikasmith2030,"miris indonesiaku, kalian teriak2 arab hanya diam tidak bantu perang palestina, kita ini bantu saudara muslim yg udah terusir dari negaranya saja  tidak mau , apalagi kalau di minta bantu perang, masih mending bangladesh, walauppun negara mereka miskin, padat, mereka melindungi rohingya dan membeeri mereka tempat tinggal di sana ... mana aceh kok gitu sih ...",Sad Indonesia you screaming Arabs just silently do not help the Palestinian war we help Muslim brothers who have been expelled from their country dont want to especially if they are asked to help war still better Bangladesh even though their country is poor dense they protect the Rohingya and bareer They live there  where is Aceh like that ,0.097,0.322,0.581,-0.9485,sad indonesia you screaming arabs just silently do not help the palestinian war we help muslim brothers who have been expelled from their country dont want to especially if they are asked to help war still better bangladesh even though their country is poor dense they protect the rohingya and bareer they live there where is aceh like that,Negatif,Negatif
1161,2023-11-17T02:16:25Z,@orang_dalam308,"Tolak rohingya, <br>Sambut Palestina!! <br><br>ððð",Reject Rohingya br Welcome Palestine  br br ððð,0.234,0.177,0.589,0.2225,reject rohingya br welcome palestine br br,Positif,Netral
1162,2023-11-17T02:15:51Z,@yohanespanggu2853,"Beri saja bantuan dan pergi kembali,",Just give help and go back,0.351,0.0,0.649,0.4019,just give help and go back,Netral,Netral
1163,2023-11-17T02:15:41Z,@faozinemalaia8883,Sebelum komen lebih lanjut<br>ini pengusi <br>Dari mana dan kenp?,Before further commenting br where is the inculpation br where and Kenp,0.0,0.0,1.0,0.0,before further commenting br where is the inculpation br where and kenp,Netral,Netral
1164,2023-11-17T02:15:34Z,@ishaqyousuf4438,"Yg nolak warga Aceh apa warga yg instasi pemerintah? Mosok langsung di usir ke laut lg, mrk kn manusia bkn ikan. Di saat Indonesia lg simpati dngn keadaan di Palestina, dn bnyk yg berdonasi, ini yg dh di dpn mata malah di giniin perlakukan sperti ini",Who refused Acehnese citizens who installed the government Mosok was immediately kicked into the sea again they were not fish When Indonesia sympathy with the situation in Palestine and the donation this is what dh in the eye is even treated like this,0.106,0.047,0.847,0.4215,who refused acehnese citizens who installed the government mosok was immediately kicked into the sea again they were not fish when indonesia sympathy with the situation in palestine and the donation this is what dh in the eye is even treated like thi,Netral,Positif
1165,2023-11-17T02:15:32Z,@user-zs1wd3bc6p,Orang Aceh aja menolak walau sesama muslim,The Acehnese refused even though fellow Muslims,0.0,0.268,0.732,-0.296,the acehnese refused even though fellow muslim,Netral,Netral
1166,2023-11-17T02:15:19Z,@AndiSandrina,Koq sesama muslim gak dibantu sih? Palestina jauh2 dibantu. Ini myanmar lho masih di asia tenggara. Gmn nie MUI?,How come fellow Muslims arent helped Palestine is helped far This is Myanmar you are still in Southeast Asia How are you MUI,0.0,0.0,1.0,0.0,how come fellow muslims arent helped palestine is helped far this is myanmar you are still in southeast asia how are you mui,Positif,Netral
1167,2023-11-17T02:15:10Z,@ngobrolsantuy4640,"Sebaiknya dipulangkan saja, ribet nanti, ya smntara bs dibantu utk keperluan mreka",Should just be repatriated complicated later so it can be assisted for their purposes,0.0,0.0,1.0,0.0,should just be repatriated complicated later so it can be assisted for their purpo,Negatif,Netral
1168,2023-11-17T02:14:18Z,@user-or9co7jl1e,Janganlah menolak saudara se Aqidah se Agama,Do not reject you as a religion as a religion,0.244,0.0,0.756,0.3089,do not reject you as a religion as a religion,Netral,Netral
1169,2023-11-17T02:13:53Z,@rellyprawira3261,Berita kapan ini.,When this is,0.0,0.0,1.0,0.0,when this i,Netral,Netral
1170,2023-11-17T02:13:42Z,@trielia9460,INGAT ULAH Imigran yaman contoh yg sgt nyata!!!!,Remember Yemeni immigrants are very real sgt ,0.0,0.0,1.0,0.0,remember yemeni immigrants are very real sgt,Positif,Netral
1171,2023-11-17T02:13:36Z,@haryogunawanhartono4383,Sono ke Sodara Serumpun nya Rohingya bangsa Malaysieu....di Semenanjung !,Sono to Sodara Senumpunnya Rohingya Nation Malaysieu  on the Peninsula,0.0,0.0,1.0,0.0,sono to sodara senumpunnya rohingya nation malaysieu on the peninsula,Netral,Netral
1172,2023-11-17T02:13:32Z,@mroni850,klo tifak melawan maka selamanya mereka akan ditindas... mati tidak melawan maka nyawa melayang sia sia,if the fifak fight then forever they will be oppressed  Dead not fighting then lives in vain in vain,0.067,0.492,0.442,-0.9259,if the fifak fight then forever they will be oppressed dead not fighting then lives in vain in vain,Negatif,Netral
1173,2023-11-17T02:13:15Z,@kaimuddinmm406,knpa di tolak ...kasian dia...pdhl dia minta perlundungan ...ap lgi saudra muslim,why is it rejected  sorry for him  pdhl he asked for a download  how about the Muslim sister,0.0,0.204,0.796,-0.5574,why is it rejected sorry for him pdhl he asked for a download how about the muslim sist,Negatif,Netral
1174,2023-11-17T02:12:31Z,@artarjs2035,Bukan pengungsi palestina,Not Palestinian refugees,0.0,0.0,1.0,0.0,not palestinian refug,Netral,Netral
1175,2023-11-17T02:12:06Z,@bernardsinaga2354,Kopibiji pahit .Menurut sy sdh benar Rohingnya suruh balik tokak pergi APBN yg habis nanti tdk bisa kasi Sekolah bea siswa penduduk Asli esrga seluruh Aceh.1 lagi sdh sangat bertahuntahun Rohingnya sdh banyak orang2 ini datangnya selalu ke Aceh .,Kopibiji is bitter According to me the Rohingnya told me back to go back to the APBN which runs out later I cant give the Social Sciences School of the native of ESRGA throughout Aceh1 Again I have been very long since many people have always come to Aceh,0.0,0.057,0.943,-0.4215,kopibiji is bitter according to me the rohingnya told me back to go back to the apbn which runs out later i cant give the social sciences school of the native of esrga throughout aceh1 again i have been very long since many people have always come to aceh,Positif,Positif
1176,2023-11-17T02:11:56Z,@user-tf2om4jg1b,NNT setelah Rohingnya nanti pengungsi Palestina lagi yang mau dtg ke indonesia.orang Indonesia kan berbaik hati jadi datang sebanyak-banyak saja yað,NNT after the Rohingnya later Palestinian refugees who want to go to Indonesia Indonesian people are kind enough to come as much as possible,0.176,0.0,0.824,0.5719,nnt after the rohingnya later palestinian refugees who want to go to indonesia indonesian people are kind enough to come as much as poss,Positif,Positif
1177,2023-11-17T02:11:48Z,@olinaelin9928,Baguslah ditolak. Muslim tapi pengecut.,Good refused Muslim but cowardly,0.218,0.559,0.223,-0.4678,good refused muslim but cowardli,Positif,Netral
1178,2023-11-17T02:11:38Z,@Pejuang_Palestina01,"Awas mereka bisa saja menguasai sepetak tanah aceh , seperti kejadian Yahudi yg menguasai tanah Palestina . <br><br>Tujuan pertama mengungsi , tapi lama-lama muncul pemikiran ingin memiliki hak tanah tersebut .<br><br>Hati2 . Hanya mengingatkan saja.",Beware they could have controlled a piece of Acehs land like the Jewish incident that controlled the Palestinian land br br The first goal is to evacuate but after a long time the thought emerged to have the rights of the land br br Be careful Just remind,0.077,0.0,0.923,0.3919,beware they could have controlled a piece of acehs land like the jewish incident that controlled the palestinian land br br the first goal is to evacuate but after a long time the thought emerged to have the rights of the land br br be careful just remind,Positif,Negatif
1179,2023-11-17T02:11:24Z,@sukospd1724,Mohon pemerintah  memperhatikan atas nama kemanusiaan,Please pay attention to the name of humanity,0.237,0.144,0.619,0.2263,please pay attention to the name of human,Netral,Netral
1180,2023-11-17T02:11:24Z,@tias4086,"Ayolah kaesang n gibran, kalian bs pasang baliho yg dananya seabrek2 itu knp ga dikirim bantu k pengungsi ini.",Come on Kaesang n Gibran you can install billboards whose funds are very much why dont you send this refugee,0.0,0.0,1.0,0.0,come on kaesang n gibran you can install billboards whose funds are very much why dont you send this refug,Positif,Netral
1181,2023-11-17T02:11:03Z,@sukmapradana7812,"Ya Allah tega banget, kalau di jawa masih ada lahan kosong, biarlah mereka jadi petani disana.",O Allah really if in Java there is still vacant land let them be farmers there,0.0,0.0,1.0,0.0,o allah really if in java there is still vacant land let them be farmers th,Positif,Positif
1182,2023-11-17T02:10:58Z,@ariestadedepepy6004,Ya Allah,Dear Allah,0.722,0.0,0.278,0.3818,dear allah,Netral,Netral
1183,2023-11-17T02:10:38Z,@semangaterus,Rakyat Aceh makin cerdas,The people of Aceh are getting smarter,0.333,0.0,0.667,0.4588,the people of aceh are getting smart,Positif,Netral
1184,2023-11-17T02:10:11Z,@ludkatak9388,Coba taruh di pondok pesantren nya habib bahar atau rizik gimana reaksinya,Try to put it in the Islamic boarding school Habib Bahar or Rizik how the reaction,0.0,0.0,1.0,0.0,try to put it in the islamic boarding school habib bahar or rizik how the react,Netral,Netral
1185,2023-11-17T02:09:38Z,@ana-mi2dz,kasiyaaan bngt y alloh luat ny,I really,0.0,0.0,1.0,0.0,i real,Positif,Netral
1186,2023-11-17T02:09:37Z,@user-kt7jq4np8r,Kadrun menolak kadrun.... Sok bela bela hammas,Kadrun rejected Kadrun  pretentious defense of Bela Hammas,0.127,0.28,0.593,-0.4215,kadrun rejected kadrun pretentious defense of bela hamma,Negatif,Netral
1187,2023-11-17T02:09:36Z,@kangsule7526,Bukannya myanmar lg konflik antar militer dan bbrp militan yg gk setuju kudeta militer?<br>Lah msh smpt2nya mnganiaya warga rohingya. Aplg klo bukan alasan rasisme.,Instead of Myanmar conflict between the military and some militants who dont agree with a military coup APLG if its not the reason for racism,0.0,0.288,0.712,-0.8181,instead of myanmar conflict between the military and some militants who dont agree with a military coup aplg if its not the reason for rac,Negatif,Negatif
1188,2023-11-17T02:09:27Z,@lizaharfinarambe1697,Ini tanggung jawab negaranya...myanmar,This is the responsibility of the country  Myanmar,0.0,0.0,1.0,0.0,this is the responsibility of the country myanmar,Netral,Netral
1189,2023-11-17T02:09:25Z,@chekheterchannel3797,"Ini tindak betul sekali krn akan menambah beban suatu kampung,bahkan pemerintah.",This is a very true act because it will add to the burden of a village even the government,0.147,0.138,0.715,0.0498,this is a very true act because it will add to the burden of a village even the govern,Positif,Positif
1190,2023-11-17T02:09:09Z,@fonkyal-jayasinga2312,Mreka kesana karena mreka dapt info krn di aceh Muslim ...ternyata MUISKIN CEH,They go there because they can get info because in Aceh Muslim  it turns out that Muiskin Ceh,0.0,0.0,1.0,0.0,they go there because they can get info because in aceh muslim it turns out that muiskin ceh,Netral,Netral
1191,2023-11-17T02:09:03Z,@zildjianamin2076,Kenapa negara2 tetangga menolak mereka.tentu karna sifat2 mereka.,Why are neighbors rejecting them Certainly because of their nature,0.179,0.224,0.597,-0.1531,why are neighbors rejecting them certainly because of their natur,Positif,Netral
1192,2023-11-17T02:08:39Z,@muhammadbizmrthq6807,long tiger,Long Tiger,0.0,0.0,1.0,0.0,long tig,Negatif,Netral
1193,2023-11-17T02:08:34Z,@user-yc1zp1vu9t,kasihan banget ya allah sesama manusia.seharusnya ditrima warga.di kasih lahan.tanah kan luas.di dunia kan cuma sekejap saja.tanah luas berhektar hektar gak bakal di bawa mati.paling buat ngubur jasadmu cuma beberapa meter itu juga milik ALLAH SWT.warga aceh pelit x...di datangkan teguran dari ALLAH SWT.baru tau rasa,Its a pity God is a fellow human Aceh stingy x  brought a reprimand from Allah SWT,0.117,0.268,0.615,-0.4019,its a pity god is a fellow human aceh stingy x brought a reprimand from allah swt,Negatif,Negatif
1194,2023-11-17T02:08:25Z,@alvionitalee1307,suruh  k palestina,told K Palestine,0.0,0.0,1.0,0.0,told k palestin,Netral,Netral
1195,2023-11-17T02:08:24Z,@adinda4161,Jgn mau terima<br>Biar kan pulang ke negera nya<br>Lama2 indonesia ini sgn pnduduk yg tidak jelas<br>Smngat utk wrga aceh jgn mau nerima mereka biar kan blik ke asal negeri nya sana,Dont want to accept br so that you will go back to the country br for a long time this Indonesia is unclear all for Aceh dont want to accept them so that they can be blicted to the country there,0.0,0.201,0.799,-0.7015,dont want to accept br so that you will go back to the country br for a long time this indonesia is unclear all for aceh dont want to accept them so that they can be blicted to the country th,Negatif,Positif
1196,2023-11-17T02:08:22Z,@TheHunter3399,Dulu pernah rohingya ke aceh tapi tidak sopan dan malah menghina Indonesia. search aja &quot;rohingya kurang ajar di indonesia&quot; disitu banyak,Previously Rohingya went to Aceh but were not polite and instead insulted Indonesia just search  quot Rohingya insolent in Indonesia  quot There are many,0.0,0.162,0.838,-0.6652,previously rohingya went to aceh but were not polite and instead insulted indonesia just search quot rohingya insolent in indonesia quot there are mani,Negatif,Negatif
1197,2023-11-17T02:08:07Z,@yulfasnow5081,"Kenapa tidak di tampung saja, Mereka itu kan kaum Muslimin, dan Muslimin bersaudara, menurut pendapat Saya , pemerintahan bisa cari tanah untuk Mereka tinggal dan bangun perkampungan di sana.",Why not just accommodate they are Muslims and Muslim brothers in my opinion government can find land for them to live and build villages there,0.0,0.0,1.0,0.0,why not just accommodate they are muslims and muslim brothers in my opinion government can find land for them to live and build villages th,Positif,Positif
1198,2023-11-17T02:08:03Z,@raheldragneel322,"Mending tolak aja,,dripda jdi masalah kayak di malaysia",Its better to just refuse Dripda is a problem like in Malaysia,0.312,0.283,0.405,0.128,its better to just refuse dripda is a problem like in malaysia,Positif,Netral
1199,2023-11-17T02:07:56Z,@gigigiyi,"Ya ALLOH inilah tanda tanda akhir zaman,dimana umat islam banyak tapi seperti buih dilautan dan AL-QURAN ,SUNNAH NABI SAW mulai di tinggalkan,padahal ajaran islam menerangkan umat muslim dan muslim lainnya adalah saudara tidak terbatas wilayah dan bangsa",Yes Allah is a sign of the end of the times where many Muslims but like foam in the ocean and the Koran the Sunnah of the Prophet begins to be left behind even though the teachings of Islam explain Muslims and other Muslims are you are not limited to territory and nation,0.127,0.0,0.873,0.7269,yes allah is a sign of the end of the times where many muslims but like foam in the ocean and the koran the sunnah of the prophet begins to be left behind even though the teachings of islam explain muslims and other muslims are you are not limited to territory and n,Positif,Positif
1200,2023-11-17T02:07:53Z,@Guidelines_,CEGAH MRK SEBLM TERLAMBAT !,Prevent them too late,0.317,0.0,0.683,0.1007,prevent them too l,Netral,Netral
1201,2023-11-17T02:07:24Z,@fonkyal-jayasinga2312,Kemiskinan manusia adalah karena kikirnya dan kesombongan manusia adalah kehancurannya sendiri. Mreka tdk meminta KEWARGANEGARAAN.<br><br>DI KEPALA PEMIMPIN YG BIJAK INI ADALAH SUMBER DAYA MANUSIA YG BAIK DAN MENGUNTUNGKAN. <br><br>TINGGAL DI BERI PENYULUHAN CARA HIDUP SEHAT DAN BAIK..,Human poverty is because of its miser and human arrogance is its own destruction They do not ask for citizenship br br In the head of this wise leader is a good and profitable human resource br br Just give counseling on a healthy and good way of life ,0.224,0.196,0.58,0.2083,human poverty is because of its miser and human arrogance is its own destruction they do not ask for citizenship br br in the head of this wise leader is a good and profitable human resource br br just give counseling on a healthy and good way of lif,Positif,Positif
1202,2023-11-17T02:06:54Z,@asatu1848,"Ngeri juga kalau setiap bulan yg datang ratusan org,,,,",Horrified too if every month who comes hundreds of people ,0.0,0.259,0.741,-0.5423,horrified too if every month who comes hundreds of peopl,Netral,Netral
1203,2023-11-17T02:06:38Z,@tugiono3843,Etnis Rohingya terusir karena sifat buruk mereka.Mereka yg merusak perikemanusiaan.,Rohingya ethnic ethnic is driven out of their bad nature Those who damage humanity,0.0,0.358,0.642,-0.7717,rohingya ethnic ethnic is driven out of their bad nature those who damage human,Negatif,Netral
1204,2023-11-17T02:06:11Z,@ketutastawa9293,Tumben warga cerdas  kalau seiman biasanya dirangkul dipeluk,Tumben is a smart citizen if the faith is usually embraced hugged,0.506,0.0,0.494,0.802,tumben is a smart citizen if the faith is usually embraced hug,Negatif,Netral
1205,2023-11-17T02:06:04Z,@ibnuibnu1725,HARUSNYA ACEH MENERIMA PNGUNGSI...Kan aceh SERAMBI MEKAH..,Aceh should accept the function  Aceh is the porch of Mecca ,0.178,0.0,0.822,0.3818,aceh should accept the function aceh is the porch of mecca,Netral,Netral
1206,2023-11-17T02:05:49Z,@sampurnadi3253,suruh mereka pulang ke asal negaranya,told them to go home from their country,0.0,0.0,1.0,0.0,told them to go home from their countri,Netral,Netral
1207,2023-11-17T02:05:33Z,@odangkung6958,Mereka saudara/i kita sesama muslim seharusnya selamat datang untuk mereka,They are our fellow Muslims should be welcome to them,0.25,0.0,0.75,0.4588,they are our fellow muslims should be welcome to them,Positif,Netral
1208,2023-11-17T02:04:50Z,@rjojo434,SEIMAN,Faith,1.0,0.0,0.0,0.4215,faith,Netral,Netral
1209,2023-11-17T02:04:36Z,@user-bi8zg5jl5k,Inilah bukti Bahwa GAM itu tidak baik... Nyatanya syariah gagal,This is proof that GAM is not good  in fact the sharia failed,0.0,0.322,0.678,-0.6914,this is proof that gam is not good in fact the sharia fail,Negatif,Netral
1210,2023-11-17T02:04:32Z,@sarbinibini8352,Kami di malaysia sudah pendatang seperti Rohanya ini orang ini mula baik datang negara kita tapi kalau sudah lama meraka pijak kapala kita saya tidak suka Rohinya ini lebak baik saya suka orang Indonasia datang negara kami benci Rohinya,We in Malaysia are already migrants like this Spirit this person first came to our country but if it has been a long time we do not like the spirit I dont like the spirit I like Indonesian people to come we hate their spirits,0.233,0.155,0.612,0.5161,we in malaysia are already migrants like this spirit this person first came to our country but if it has been a long time we do not like the spirit i dont like the spirit i like indonesian people to come we hate their spirit,Negatif,Positif
1211,2023-11-17T02:04:04Z,@fonkyal-jayasinga2312,Gila lu ngaku islam,Crazy you admit to Islam,0.25,0.333,0.417,-0.1531,crazy you admit to islam,Negatif,Netral
1212,2023-11-17T02:03:47Z,@hengkypurnomo3218,"Krisis Kemanusiaan, Genosida dan Apartheid<br>PBB mana suaranya??? ð¢ð¢",Humanitarian crisis genocide and apartheid br where is the voice  ð¢ð¢,0.0,0.297,0.703,-0.6848,humanitarian crisis genocide and apartheid br where is the vo,Netral,Netral
1213,2023-11-17T02:03:43Z,@user-bi8zg5jl5k,Beginilah katanya peduli sesama agama kenyataannya cuman munafik ðð,This is how he said cared for fellow religions in fact only hypocrites ðð,0.167,0.0,0.833,0.4215,this is how he said cared for fellow religions in fact only hypocrit,Netral,Netral
1214,2023-11-17T02:03:28Z,@muhammadthahirsmt8007,Anak2 palestina ada kah di Aceh,Palestinian children are in Aceh,0.0,0.0,1.0,0.0,palestinian children are in aceh,Netral,Netral
1215,2023-11-17T02:02:57Z,@sartikaayunita2497,"Tekorlah dana APBN,,suru mrka balik ke negaranya",Time the APBN Fund  Suru MRKA returned to his country,0.0,0.0,1.0,0.0,time the apbn fund suru mrka returned to his countri,Netral,Netral
1216,2023-11-17T02:02:35Z,@thesoundsss630,Menolak saudara seiman...macam mana pula kau,Refuse Brother in the Firms  What kind of you are you,0.0,0.167,0.833,-0.296,refuse brother in the firms what kind of you are i,Positif,Netral
1217,2023-11-17T02:02:25Z,@user-ih1bm3zu4i,Usir aj jangan sampai kayak palestina ð,Speak not like Palestine ð,0.0,0.345,0.655,-0.2755,speak not like palestin,Netral,Netral
1218,2023-11-17T02:02:06Z,@yulianaAdu12,"Ntar jadi pemberontak. Contoh imigran luar negri..lama2 mereka memberontak karna pengangguran, menuntut t4 tinggal yg layak..",Later become a rebel Examples of foreign immigrants  their longs rebel because of unemployment demanding a decent stay ,0.0,0.364,0.636,-0.7184,later become a rebel examples of foreign immigrants their longs rebel because of unemployment demanding a decent stay,Positif,Netral
1219,2023-11-17T02:02:02Z,@boylazer,Inilah kemunafikan umat islam di seluruh dunia.<br>Berkoar koar menuntut atas nama kemanusiaan.<br>Demo berjilid jilid menuntut atas nama kemanusiaan.<br>Sesungguhnya kebencian dan permusuhan telah tertanam di dalam hati dan pikiran setiap umat islam untuk membenci dan memusuhi orang yg tidak satu kaum.<br>Menyedihkan.<br>Menyedihkan.<br>Menyedihkan.,This is the hypocrisy of Muslims around the world people who are not one people br Sad br Sad br Sad,0.0,0.341,0.659,-0.8519,this is the hypocrisy of muslims around the world people who are not one people br sad br sad br sad,Negatif,Negatif
1220,2023-11-17T02:01:56Z,@raffialan7294,Aceh sulit untuk berubah menjadi manusia yang berhati malaikat.,Aceh is difficult to turn into an angel hearted human being,0.0,0.2,0.8,-0.3612,aceh is difficult to turn into an angel hearted human b,Negatif,Netral
1221,2023-11-17T02:01:26Z,@TPA_TPQ_Mutiara_Qurani,Kasian mereka,Poor them,0.0,0.756,0.244,-0.4767,poor them,Negatif,Netral
1222,2023-11-17T02:00:51Z,@besteh2889,"Mereka berperangai buruk,makanya tidak diakui pemerintah negara asal.kasian memang bolih.tetepi jumplah mereka yg banyak mesti menimbulkan masala besar.beri bantua kemudian hantar ke laut intetnasional.",They are fighting bad so it is not recognized by the government of the country of origin,0.0,0.286,0.714,-0.7184,they are fighting bad so it is not recognized by the government of the country of origin,Negatif,Netral
1223,2023-11-17T02:00:46Z,@direkturyayaya,Saudara kita,Our brother,0.0,0.0,1.0,0.0,our broth,Netral,Netral
1224,2023-11-17T02:00:33Z,@direkturyayaya,Sedih ya,Sad yes,0.466,0.534,0.0,-0.1027,sad i,Negatif,Netral
1225,2023-11-17T02:00:30Z,@terbalik26,abis diterima nanti rumah mu diambilð,after being accepted later your house was takenð,0.231,0.0,0.769,0.2732,after being accepted later your house was taken,Netral,Netral
1226,2023-11-17T02:00:17Z,@tonggohutajulu3705,ð¤©ðð Maaf&quot; secara konten. Kreen tuuh brother brother Aceh!!!(harus gitulah!!!)   Kan kita wni  aman&quot; dll  di Negara ini karena leluhur kita dulu...................&quot;.    Enak aja tanpa ada perjuangan dari leluhur dll langsung mendapat fasilitas yang cukup dll  yg melebihi dari asli Pribumi!!!    Bknh bgtu?!? ððððð¤« NKRI harga mati. Terimakasih.......,ð¤©ðð Sorry  quot Content Kreen Tuuh Brother Brother Aceh  must be that  We are safe Indonesian citizens  quot etc In this country because our ancestors first   quot Its delicious without any struggle from ancestors etc directly get enough facilities etc that exceed the original indigenous  How come ððððð¤« NKRI Price Dead Thank You,0.211,0.079,0.709,0.8515,sorry quot content kreen tuuh brother brother aceh must be that we are safe indonesian citizens quot etc in this country because our ancestors first quot its delicious without any struggle from ancestors etc directly get enough facilities etc that exceed the original indigenous how come nkri price dead thank i,Positif,Positif
1227,2023-11-17T02:00:17Z,@PEMERSATUBANGSA62,"Kalau pengen tahu kelakuan orang Rohingya, liat aja YouTubers orang Malaysia, lihat kelakuan orang Rohingya ini seperti apa",If you want to know the behavior of the Rohingya just look at the Malaysian YouTubers see what this Rohingya behavior is like,0.153,0.0,0.847,0.4215,if you want to know the behavior of the rohingya just look at the malaysian youtubers see what this rohingya behavior is lik,Netral,Netral
1228,2023-11-17T02:00:04Z,@rulyvlogs7162,sebenar nya kasihan...mereka sama seperti kita ingin hidup damai nyaman ...,actually sorry  they are the same as we want to live peacefully ,0.276,0.076,0.647,0.5267,actually sorry they are the same as we want to live peac,Negatif,Netral
1229,2023-11-17T01:59:54Z,@anitaadhi8152,Ya Allah...kasian....terima aja atuh...Indonesia kan  kaya...gak akan berkurang kekayaannya....Allah itu maha kaya....Bumi ini milik Allah,O Allah  sorry  just accept it  Indonesia is rich  it wont decrease his wealth  Allah is all rich  This earth belongs to Allah,0.267,0.107,0.626,0.7828,o allah sorry just accept it indonesia is rich it wont decrease his wealth allah is all rich this earth belongs to allah,Positif,Positif
1230,2023-11-17T01:59:39Z,@godlyvebbenheserpuling2916,"Muslim Palestina mendapat bantuan Pendidikan di Indonesia, tapi Muslim Rohingya di tolak di Indonesia. ð ð ð ð ð<br><br>Umat Muslim Indonesia hanya Cinta Palestina, No  Muslim Rohingya.",Palestinian Muslims received educational assistance in Indonesia but Rohingya Muslims were rejected in Indonesia ð ð ð ð ð br br Indonesian Muslims Only Palestinian Love No Muslim Rohingya,0.149,0.186,0.666,-0.1154,palestinian muslims received educational assistance in indonesia but rohingya muslims were rejected in indonesia br br indonesian muslims only palestinian love no muslim rohingya,Positif,Positif
1231,2023-11-17T01:59:35Z,@BundaWatini-xj9ly,"Dari dulu warga rohinya kalau ngungsi pasti ke indonesia , makan tidur gratis , indonesia dah padat",From the first the spiritual residents if they were fleeing to Indonesia eating free sleep Indonesia has been busy,0.155,0.0,0.845,0.5106,from the first the spiritual residents if they were fleeing to indonesia eating free sleep indonesia has been busi,Positif,Positif
1232,2023-11-17T01:59:34Z,@eliudkeni,tukan...mestinya termia saja..sama kaya kalian Memaksa mesir untuk menerima pengungsi palestina...dasar egois,tukan  it should be thermia  the same rich you force Egypt to accept Palestinian refugees  Selfish basis,0.236,0.118,0.646,0.4767,tukan it should be thermia the same rich you force egypt to accept palestinian refugees selfish basi,Negatif,Negatif
1233,2023-11-17T01:59:23Z,@manggorrity512,"Orang Aceh mungkin belajar dari malaysia dan Pakistan, baruÂ² ini pengungsi taliban menyerang tentara Pakistan",Acehnese may learn from Malaysia and Pakistan recently the Taliban refugees attacked the Pakistani army,0.0,0.176,0.824,-0.4588,acehnese may learn from malaysia and pakistan recently the taliban refugees attacked the pakistani armi,Netral,Netral
1234,2023-11-17T01:59:14Z,@andreebudiman9552,MASYARAKAT ACEH SEBENARNYA PUNYA JIWA SOSIAL TINGGI.. SAYANG NYA KARENA ULAH PENGUNGSI ROHINGYA SENDIRI.. MAKANYA MASYARAKAT ACEH KAPOK GA MAU MENGAJAK TINGGAL &amp; BEKERJA BERSAMA SAMA LAGI.. MEMANG SEBAIKNYA PENGUNGSI ROHINGYA ITU JANGAN DITEMPATKAN DI ACEH SAJA .. KASIHAN MASYRAKAT ACEH WILAYAH NYA SEMAKIN SEMPIT AJA.. DIKUATIRKAN AKAN TERJADI PERGESEKAN ANTARA MASYARAKAT ACEH SENDIRI DENGAN PARA PENGUNGSI  ROHINGYA.. KALO GA MAU DITEMPATKAN DIWILAYAH LAIN SEGERA AJA DIPULANGKAN KEMBALI KENEGARANYA,Acehnese people actually have a high social spirit  its a shame because of Rohingya refugees themselves  so the people of Aceh give up they dont want to invite to live  amp Working together again  Indeed the Rohingya refugees should not be placed in Aceh Repatriated the maintenance,0.033,0.112,0.855,-0.4707,acehnese people actually have a high social spirit its a shame because of rohingya refugees themselves so the people of aceh give up they dont want to invite to live amp working together again indeed the rohingya refugees should not be placed in aceh repatriated the mainten,Positif,Positif
